Date,Open,High,Low,Close,Adj Close,Volume
2021-07-28,374.559998,377.549988,366.929993,373.279999,372.884369,29676900
2021-07-29,361.000000,365.519989,356.739990,358.320007,357.940216,33413200
2021-07-30,354.000000,360.730011,352.940002,356.299988,355.922363,15976200
2021-08-02,358.100006,359.399994,350.739990,351.950012,351.576996,13180400
2021-08-03,352.730011,353.769989,347.700012,351.239990,350.867706,12406100
2021-08-04,352.420013,360.480011,351.510010,358.920013,358.539612,14180600
2021-08-05,359.640015,363.899994,356.899994,362.970001,362.585297,10247200
2021-08-06,361.399994,365.149994,361.399994,363.510010,363.124725,8925000
2021-08-09,363.760010,365.779999,360.750000,361.609985,361.226715,7798900
2021-08-10,361.829987,364.100006,359.040009,361.130005,360.747253,7469900
2021-08-11,362.100006,362.359985,357.809998,359.959991,359.578461,8400300
2021-08-12,358.450012,363.000000,357.109985,362.649994,362.265625,7170700
2021-08-13,362.970001,364.660004,361.480011,363.179993,362.795074,7195700
2021-08-16,362.519989,366.950012,357.380005,366.559998,366.171478,11222100
2021-08-17,362.980011,364.670013,355.070007,358.450012,358.070099,12328700
2021-08-18,356.250000,359.859985,355.149994,355.450012,355.073273,10042400
2021-08-19,351.350006,357.570007,351.000000,355.119995,354.743622,12004500
2021-08-20,354.600006,359.989990,353.309998,359.369995,358.989105,8697700
2021-08-23,359.440002,365.690002,359.100006,363.350006,362.964905,10942000
2021-08-24,363.660004,367.959991,361.839996,365.510010,365.122620,9235100
2021-08-25,365.600006,370.859985,365.399994,368.390015,367.999573,9684500
2021-08-26,368.380005,369.440002,364.130005,364.380005,363.993805,7888700
2021-08-27,365.100006,373.739990,364.079987,372.630005,372.235046,11219100
2021-08-30,372.559998,381.489990,370.519989,380.660004,380.256531,13547300
2021-08-31,379.950012,382.760010,378.799988,379.380005,378.977905,12345400
2021-09-01,379.589996,384.329987,378.809998,382.049988,381.645050,11567200
2021-09-02,381.500000,381.750000,374.059998,375.279999,374.882233,14832900
2021-09-03,374.750000,377.160004,373.109985,376.260010,375.861206,7509600
2021-09-07,375.880005,382.959991,373.149994,382.179993,381.774933,10793800
2021-09-08,380.160004,380.869995,374.790009,377.570007,377.169830,11067200
2021-09-09,377.640015,379.829987,376.570007,378.000000,377.599365,9098900
2021-09-10,381.359985,383.790009,378.260010,378.690002,378.288635,11549600
2021-09-13,381.679993,381.750000,374.350006,376.510010,376.110962,13026300
2021-09-14,377.399994,378.589996,375.109985,376.529999,376.130920,8711600
2021-09-15,377.000000,377.559998,367.670013,373.920013,373.523712,17940300
2021-09-16,372.790009,373.559998,369.709991,373.059998,372.664581,11934200
2021-09-17,371.410004,371.410004,361.589996,364.720001,364.333435,26299000
2021-09-20,359.299988,361.029999,349.799988,355.700012,355.322998,19822800
2021-09-21,358.500000,360.040009,355.190002,357.480011,357.101135,11751900
2021-09-22,347.230011,349.839996,340.690002,343.209991,342.846222,43692900
2021-09-23,345.359985,349.670013,343.000000,345.959991,345.593323,21806300
2021-09-24,343.239990,354.350006,342.369995,352.959991,352.585907,18801900
2021-09-27,349.809998,355.149994,347.079987,353.579987,353.205231,15205800
2021-09-28,347.970001,349.600006,338.920013,340.649994,340.288940,21710300
2021-09-29,343.149994,345.230011,338.880005,339.609985,339.250031,14452200
2021-09-30,340.450012,342.799988,338.149994,339.390015,339.030304,16547100
2021-10-01,341.609985,345.019989,338.640015,343.010010,342.646454,14905300
2021-10-04,335.529999,335.940002,322.700012,326.230011,325.884247,42885000
2021-10-05,328.579987,335.179993,326.160004,332.959991,332.607086,35377900
2021-10-06,329.739990,334.380005,325.799988,333.640015,333.286407,26443000
2021-10-07,337.000000,338.839996,328.980011,329.220001,328.871063,28307500
2021-10-08,331.510010,333.399994,328.709991,330.049988,329.700165,15946100
2021-10-11,327.630005,330.459991,325.309998,325.450012,325.105072,14708200
2021-10-12,323.029999,324.380005,317.369995,323.769989,323.426819,31658700
2021-10-13,326.970001,327.000000,322.660004,324.540009,324.196045,14761500
2021-10-14,328.359985,330.519989,327.100006,328.529999,328.181793,14302200
2021-10-15,328.679993,329.070007,322.510010,324.760010,324.415802,21596400
2021-10-18,328.950012,335.890015,327.500000,335.339996,334.984558,21585000
2021-10-19,339.649994,342.459991,337.279999,339.989990,339.629639,18786300
2021-10-20,343.450012,343.980011,339.450012,340.779999,340.418823,13639500
2021-10-21,340.279999,342.309998,337.799988,341.880005,341.517639,16354400
2021-10-22,326.350006,329.630005,321.109985,324.609985,324.265930,35224500
2021-10-25,320.299988,329.559998,319.720001,328.690002,328.341614,38409000
2021-10-26,328.260010,330.209991,309.600006,315.809998,315.475281,65654000
2021-10-27,314.190002,319.250000,312.059998,312.220001,311.889069,29971800
2021-10-28,312.989990,325.519989,308.109985,316.920013,316.584106,50806800
2021-10-29,320.190002,326.000000,319.600006,323.570007,323.227051,37059400
2021-11-01,326.040009,333.450012,326.000000,329.980011,329.630280,31518900
2021-11-02,331.380005,334.790009,323.799988,328.079987,327.732269,28353000
2021-11-03,327.489990,332.149994,323.200012,331.619995,331.268524,20786500
2021-11-04,334.010010,337.269989,332.649994,335.850006,335.494049,22495300
2021-11-05,340.309998,346.790009,339.640015,341.130005,340.768433,26872800
2021-11-08,344.420013,344.790009,338.339996,338.619995,338.261108,18342500
2021-11-09,340.000000,341.309998,334.470001,335.369995,335.014526,17556700
2021-11-10,332.489990,333.190002,325.510010,327.640015,327.292755,21872600
2021-11-11,329.820007,332.459991,327.000000,327.739990,327.392609,12376600
2021-11-12,330.179993,341.859985,329.779999,340.890015,340.528717,25414300
2021-11-15,344.339996,353.649994,343.200012,347.559998,347.191620,25076600
2021-11-16,343.829987,346.649994,340.869995,342.959991,342.596497,18181100
2021-11-17,344.239990,347.299988,340.100006,340.769989,340.408813,13602800
2021-11-18,339.720001,342.459991,335.299988,338.690002,338.331024,17487200
2021-11-19,342.200012,352.100006,339.899994,345.299988,344.934021,26488500
2021-11-22,349.049988,353.829987,340.510010,341.010010,340.648590,27116800
2021-11-23,338.929993,341.399994,333.500000,337.250000,336.892548,17225000
2021-11-24,336.000000,341.779999,332.809998,341.059998,340.698517,13566200
2021-11-26,335.799988,337.750000,331.899994,333.119995,332.766937,14750700
2021-11-29,336.890015,340.670013,335.309998,338.029999,337.671722,16650900
2021-11-30,335.000000,335.809998,323.429993,324.459991,324.116089,25390000
2021-12-01,330.290009,330.500000,310.290009,310.600006,310.270813,30329600
2021-12-02,311.399994,314.600006,307.200012,310.390015,310.061035,24396200
2021-12-03,313.730011,313.750000,299.500000,306.839996,306.514771,27471000
2021-12-06,308.130005,320.100006,306.339996,317.869995,317.533081,21758300
2021-12-07,321.570007,326.540009,321.000000,322.809998,322.467865,18794000
2021-12-08,325.000000,332.750000,323.070007,330.559998,330.209625,19937700
2021-12-09,329.540009,336.130005,328.000000,329.820007,329.470428,16879200
2021-12-10,332.559998,335.029999,326.369995,329.750000,329.400513,14528000
2021-12-13,330.950012,341.089996,329.589996,334.489990,334.135468,22948700
2021-12-14,328.049988,335.700012,327.649994,333.739990,333.386261,20461000
2021-12-15,332.489990,342.109985,323.980011,341.660004,341.297882,24681300
2021-12-16,338.980011,344.459991,333.739990,334.899994,334.545044,22635000
2021-12-17,332.799988,337.109985,330.750000,333.790009,333.436218,40012600
2021-12-20,329.779999,329.899994,322.529999,325.450012,325.105072,17901800
2021-12-21,326.410004,336.000000,323.750000,334.200012,333.845795,16116800
2021-12-22,333.799988,334.510010,328.260010,330.450012,330.099762,16764600
2021-12-23,330.100006,336.670013,328.359985,335.239990,334.884674,13987700
2021-12-27,338.850006,347.869995,338.010010,346.179993,345.813080,17795000
2021-12-28,346.630005,352.709991,345.200012,346.220001,345.853058,16637600
2021-12-29,346.910004,349.690002,341.640015,342.940002,342.576538,10747000
2021-12-30,344.000000,347.230011,343.220001,344.359985,343.994995,10593300
2021-12-31,343.019989,343.440002,336.269989,336.350006,335.993500,12870500
2022-01-03,338.299988,341.079987,337.190002,338.540009,338.181183,14537900
2022-01-04,339.950012,343.089996,331.869995,336.529999,336.173309,15998000
2022-01-05,333.019989,335.760010,323.839996,324.170013,323.826416,20564500
2022-01-06,322.820007,339.170013,322.720001,332.459991,332.107635,27962800
2022-01-07,332.739990,337.000000,328.880005,331.790009,331.438354,14722000
2022-01-10,325.309998,328.339996,315.429993,328.070007,327.722290,24942400
2022-01-11,326.779999,334.630005,325.279999,334.369995,334.015594,16226800
2022-01-12,335.179993,336.369995,330.029999,333.260010,332.906799,14104900
2022-01-13,334.980011,335.630005,325.760010,326.480011,326.133972,14797100
2022-01-14,321.790009,332.730011,321.209991,331.899994,331.548218,16868500
2022-01-18,323.290009,324.209991,317.640015,318.149994,317.812805,22645600
2022-01-19,319.579987,327.100006,319.329987,319.589996,319.251251,20814700
2022-01-20,323.899994,327.820007,315.980011,316.559998,316.224487,16925000
2022-01-21,314.809998,318.309998,303.040009,303.170013,302.848694,28710700
2022-01-24,297.839996,309.529999,289.010010,308.709991,308.382782,38878100
2022-01-25,299.950012,306.230011,297.579987,300.149994,299.831879,25108500
2022-01-26,307.010010,307.510010,290.850006,294.630005,294.317719,28348800
2022-01-27,297.750000,301.709991,294.260010,294.640015,294.327728,21629900
2022-01-28,295.619995,301.899994,293.029999,301.709991,301.390198,21871600
2022-01-31,300.679993,313.790009,299.320007,313.260010,312.927979,21579500
2022-02-01,314.559998,319.660004,312.119995,319.000000,318.661896,18023800
2022-02-02,327.820007,328.000000,316.869995,323.000000,322.657654,58458300
2022-02-03,244.649994,248.000000,235.750000,237.759995,237.507996,188119900
2022-02-04,234.970001,242.610001,230.110001,237.089996,236.838715,89342200
2022-02-07,237.699997,238.300003,224.009995,224.910004,224.671631,88613800
2022-02-08,220.850006,225.770004,216.149994,220.179993,219.946625,94729700
2022-02-09,224.199997,233.369995,222.210007,232.000000,231.754105,86563300
2022-02-10,228.270004,235.000000,226.699997,228.070007,227.828278,49310400
2022-02-11,228.460007,230.419998,218.770004,219.550003,219.317307,46156900
2022-02-14,219.309998,221.000000,214.779999,217.699997,217.469254,38184000
2022-02-15,220.470001,221.149994,215.059998,221.000000,220.765762,42685500
2022-02-16,212.410004,217.460007,212.360001,216.539993,216.310486,45817500
2022-02-17,214.020004,217.500000,207.160004,207.710007,207.489853,38747500
2022-02-18,209.389999,210.750000,205.179993,206.160004,205.941498,37128400
2022-02-22,202.339996,207.479996,200.059998,202.080002,201.865814,39852400
2022-02-23,204.160004,206.940002,198.050003,198.449997,198.239655,44481400
2022-02-24,191.059998,208.350006,190.220001,207.600006,207.379974,49957200
2022-02-25,204.940002,211.320007,203.179993,210.479996,210.256912,37627600
2022-02-28,207.679993,213.149994,206.830002,211.029999,210.806335,34239800
2022-03-01,209.869995,211.750000,202.220001,203.490005,203.274323,27094900
2022-03-02,204.779999,209.149994,202.020004,208.110001,207.889420,29452100
2022-03-03,209.020004,209.080002,201.419998,202.970001,202.754883,27263500
2022-03-04,202.369995,205.889999,198.789993,200.059998,199.847961,32130900
2022-03-07,200.789993,200.889999,187.279999,187.470001,187.271301,38560600
2022-03-08,187.850006,196.699997,186.110001,190.289993,190.088303,37508100
2022-03-09,195.740005,199.100006,193.919998,198.500000,198.289612,31894700
2022-03-10,194.839996,196.279999,191.070007,195.210007,195.003113,24853000
2022-03-11,192.639999,193.559998,186.669998,187.610001,187.411148,34694500
2022-03-14,187.029999,192.289993,185.820007,186.630005,186.432205,31010500
2022-03-15,190.800003,192.279999,185.910004,192.029999,191.826462,31721700
2022-03-16,194.699997,203.729996,194.520004,203.630005,203.414185,40640300
2022-03-17,201.699997,208.039993,201.110001,207.839996,207.619705,29499700
2022-03-18,206.699997,216.800003,206.000000,216.490005,216.260544,52128000
2022-03-21,214.500000,214.710007,207.630005,211.490005,211.265854,30142300
2022-03-22,211.369995,219.460007,210.179993,216.649994,216.420364,31998800
2022-03-23,213.330002,216.800003,212.160004,213.460007,213.233765,23717300
2022-03-24,215.000000,220.669998,214.789993,219.570007,219.337280,31502300
2022-03-25,220.509995,225.500000,218.889999,221.820007,221.584900,40039000
2022-03-28,222.130005,224.039993,219.539993,223.589996,223.353012,26224100
2022-03-29,226.070007,230.889999,225.289993,229.860001,229.616379,31417900
2022-03-30,228.910004,231.149994,226.710007,227.850006,227.608505,25588000
2022-03-31,228.449997,228.490005,222.259995,222.360001,222.124329,24192300
2022-04-01,224.550003,227.279999,222.699997,224.850006,224.611694,19544800
2022-04-04,225.979996,234.350006,225.860001,233.889999,233.642105,28054800
2022-04-05,234.080002,236.860001,231.020004,231.839996,231.594269,29727200
2022-04-06,226.910004,228.990005,221.410004,223.300003,223.063324,28995100
2022-04-07,223.929993,225.520004,218.559998,222.949997,222.713699,21037200
2022-04-08,222.380005,225.130005,220.029999,222.330002,222.094360,18375700
2022-04-11,218.419998,220.610001,215.220001,216.460007,216.230576,20516600
2022-04-12,220.240005,222.029999,213.130005,214.139999,213.913040,20128800
2022-04-13,211.820007,216.610001,211.330002,214.990005,214.762146,19231800
2022-04-14,214.889999,214.990005,210.000000,210.179993,209.957230,18379500
2022-04-18,210.000000,213.380005,208.300003,210.770004,210.546616,16580800
2022-04-19,210.520004,218.429993,209.000000,217.309998,217.079666,20089900
2022-04-20,213.610001,214.160004,198.919998,200.419998,200.207581,43036500
2022-04-21,201.600006,202.970001,185.580002,188.070007,187.870667,49954100
2022-04-22,190.369995,192.720001,183.270004,184.110001,183.914871,36426800
2022-04-25,182.729996,187.179993,181.660004,186.990005,186.791809,29281100
2022-04-26,186.630005,187.190002,179.500000,180.949997,180.758209,31747400
2022-04-27,174.429993,181.210007,169.000000,174.949997,174.764572,71062900
2022-04-28,202.919998,208.529999,192.899994,205.729996,205.511948,100890600
2022-04-29,204.460007,212.479996,199.899994,200.470001,200.257523,49193400
2022-05-02,201.169998,211.880005,200.990005,211.130005,210.906235,49915300
2022-05-03,210.449997,214.899994,208.089996,212.029999,211.805267,41556300
2022-05-04,210.649994,224.300003,206.960007,223.410004,223.173218,41375900
2022-05-05,218.740005,220.169998,206.160004,208.279999,208.059250,41129200
2022-05-06,207.339996,209.380005,201.020004,203.770004,203.554031,34747200
2022-05-09,199.839996,202.570007,195.580002,196.210007,196.002045,36303200
2022-05-10,199.509995,202.960007,194.190002,197.649994,197.440506,34452500
2022-05-11,196.330002,200.669998,188.270004,188.740005,188.539963,31153400
2022-05-12,187.059998,198.050003,184.779999,191.240005,191.037308,38262200
2022-05-13,192.580002,199.889999,191.279999,198.619995,198.409485,24549800
2022-05-16,197.050003,205.369995,195.929993,200.039993,199.827972,27112600
2022-05-17,202.119995,205.460007,198.360001,202.619995,202.405243,24872700
2022-05-18,200.000000,201.000000,191.630005,192.240005,192.036255,23960000
2022-05-19,191.199997,195.289993,189.600006,191.289993,191.087250,24446900
2022-05-20,194.970001,197.910004,187.869995,193.539993,193.334869,31465600
2022-05-23,195.190002,196.990005,191.240005,196.229996,196.022018,25059200
2022-05-24,180.550003,183.679993,176.110001,181.279999,181.087860,50406300
2022-05-25,180.399994,185.449997,179.320007,183.830002,183.635162,28030200
2022-05-26,182.880005,192.830002,182.259995,191.630005,191.426895,23056500
2022-05-27,191.360001,195.330002,189.800003,195.130005,194.923187,22562700
2022-05-31,194.889999,197.600006,192.009995,193.639999,193.434769,26131100
2022-06-01,196.509995,199.529999,185.000000,188.639999,188.440063,36623500
2022-06-02,188.449997,200.940002,187.729996,198.860001,198.649231,31951600
2022-06-03,195.979996,196.610001,189.779999,190.779999,190.577789,19465000
2022-06-06,193.990005,196.919998,188.399994,194.250000,194.044113,30574200
2022-06-07,191.929993,196.529999,191.490005,195.649994,195.442627,18828700
2022-06-08,194.669998,202.029999,194.410004,196.639999,196.431580,22267200
2022-06-09,194.279999,199.449997,183.679993,184.000000,183.804977,23501600
2022-06-10,183.039993,183.100006,175.020004,175.570007,175.383926,27450800
2022-06-13,170.589996,172.580002,164.029999,164.259995,164.085892,31749300
2022-06-14,166.029999,166.750000,161.360001,163.729996,163.556458,27244300
2022-06-15,167.199997,172.160004,163.979996,169.350006,169.170517,30008300
2022-06-16,163.720001,165.080002,159.610001,160.869995,160.699493,26944100
2022-06-17,161.679993,165.899994,159.899994,163.740005,163.566452,31374200
2022-06-21,165.929993,167.759995,155.970001,157.050003,156.883545,50724900
2022-06-22,158.380005,160.789993,155.440002,155.850006,155.684830,47267800
2022-06-23,156.270004,159.750000,154.250000,158.750000,158.581741,40499200
2022-06-24,161.729996,170.250000,161.300003,170.160004,169.979660,68736000
2022-06-27,171.320007,171.750000,168.009995,169.490005,169.310364,29174600
2022-06-28,169.899994,171.300003,160.610001,160.679993,160.509689,27744500
2022-06-29,163.570007,166.330002,160.320007,163.940002,163.766251,28595200
2022-06-30,162.149994,165.229996,158.490005,161.250000,161.079086,35250600
2022-07-01,160.309998,160.619995,155.000000,160.029999,159.860382,31423900
2022-07-05,158.139999,168.250000,157.020004,168.190002,168.011734,28618600
2022-07-06,168.199997,171.589996,165.460007,169.770004,169.590073,23085900
2022-07-07,169.449997,172.720001,167.779999,172.190002,172.007507,24083400
2022-07-08,169.979996,172.399994,168.149994,170.880005,170.698898,19249200
2022-07-11,167.070007,167.490005,161.910004,162.880005,162.707367,21885600
2022-07-12,164.800003,165.910004,162.100006,163.270004,163.096954,16639700
2022-07-13,160.160004,164.979996,159.610001,163.490005,163.316727,16555100
2022-07-14,161.220001,162.589996,157.279999,158.050003,157.882492,23765200
2022-07-15,160.539993,164.979996,159.820007,164.699997,164.525436,23342800
2022-07-18,166.750000,171.690002,165.639999,167.229996,167.052750,23574300
2022-07-19,170.369995,176.490005,169.509995,175.779999,175.593689,25933700
2022-07-20,177.490005,183.600006,176.699997,183.089996,182.895935,24784300
2022-07-21,180.630005,183.850006,178.869995,183.169998,182.975861,27195800
2022-07-22,173.070007,175.600006,168.410004,169.270004,169.090591,42583900
2022-07-25,169.000000,170.570007,164.809998,166.649994,166.473358,26166300
2022-07-26,165.940002,166.000000,157.949997,159.149994,158.981308,28468400
2022-07-27,162.589996,170.869995,162.020004,169.580002,169.400269,43846600
2022-07-28,161.059998,161.509995,154.850006,160.720001,160.549652,73214300
2022-07-29,157.690002,160.139999,155.169998,159.100006,158.931381,42065400
2022-08-01,157.250000,165.190002,155.229996,159.929993,159.760483,40596700
2022-08-02,158.309998,162.240005,158.009995,160.190002,160.020218,27374500
2022-08-03,162.690002,169.539993,161.570007,168.800003,168.621094,31721900
2022-08-04,168.300003,172.149994,166.800003,170.570007,170.389221,23938200
2022-08-05,166.990005,171.610001,165.800003,167.110001,166.932877,25832700
2022-08-08,168.000000,177.509995,167.130005,170.250000,170.069550,27299100
2022-08-09,168.949997,169.529999,166.600006,168.529999,168.351379,18655100
2022-08-10,175.990005,180.479996,173.949997,178.339996,178.150970,30262100
2022-08-11,179.710007,183.100006,176.369995,177.490005,177.301880,24079100
2022-08-12,180.809998,181.460007,178.910004,180.500000,180.308685,21274000
2022-08-15,178.960007,181.440002,178.199997,180.889999,180.698273,15878700
2022-08-16,179.440002,180.990005,177.039993,179.470001,179.279785,21156700
2022-08-17,176.759995,178.139999,174.169998,174.850006,174.664688,20118100
2022-08-18,174.339996,175.759995,171.860001,174.660004,174.474884,18844500
2022-08-19,170.199997,172.320007,167.050003,167.960007,167.781982,26240800
2022-08-22,165.490005,165.490005,162.259995,163.050003,162.877182,19499700
2022-08-23,162.479996,165.050003,160.699997,161.110001,160.939240,18111800
2022-08-24,160.600006,165.460007,159.770004,163.259995,163.086960,20891500
2022-08-25,165.179993,168.880005,164.020004,168.779999,168.601105,15550500
2022-08-26,168.479996,170.919998,161.669998,161.779999,161.608536,24023600
2022-08-29,160.660004,163.050003,159.009995,159.169998,159.001297,20052700
2022-08-30,160.350006,161.660004,155.910004,157.160004,156.993439,19567900
2022-08-31,167.070007,167.839996,162.139999,162.929993,162.757309,40953000
2022-09-01,163.580002,167.360001,160.350006,165.360001,165.184738,30145700
2022-09-02,167.449997,167.929993,159.220001,160.320007,160.150085,22634200
2022-09-06,160.100006,161.690002,157.690002,158.539993,158.371964,19339800
2022-09-07,157.759995,160.960007,156.809998,160.389999,160.220001,16831200
2022-09-08,158.710007,162.229996,157.740005,162.059998,161.888229,22530800
2022-09-09,163.250000,169.539993,163.020004,169.149994,168.970718,22086800
2022-09-12,167.389999,171.389999,167.279999,168.960007,168.780930,23220400
2022-09-13,161.539993,161.630005,152.669998,153.130005,152.967697,44444100
2022-09-14,153.330002,153.539993,149.050003,151.470001,151.309464,43064200
2022-09-15,149.800003,154.199997,148.699997,149.550003,149.391495,34606300
2022-09-16,148.050003,148.580002,144.289993,146.289993,146.134949,40122800
2022-09-19,145.240005,148.580002,145.100006,148.020004,147.863113,22169500
2022-09-20,145.779999,148.839996,145.220001,146.089996,145.935150,23217400
2022-09-21,146.389999,149.600006,142.000000,142.119995,141.969360,38338600
2022-09-22,141.550003,144.580002,140.869995,142.820007,142.668640,34418500
2022-09-23,141.419998,142.619995,138.889999,140.410004,140.261185,31710700
2022-09-26,140.119995,142.240005,136.190002,136.369995,136.225464,30497000
2022-09-27,137.919998,139.419998,134.119995,134.399994,134.257538,30826500
2022-09-28,134.619995,142.029999,134.270004,141.610001,141.459915,32658500
2022-09-29,139.360001,139.839996,135.199997,136.410004,136.265427,38985400
2022-09-30,136.050003,140.990005,135.500000,135.679993,135.536194,33166400
2022-10-03,137.139999,139.619995,136.100006,138.610001,138.463089,27723100
2022-10-04,140.490005,142.389999,139.339996,140.279999,140.131317,34670700
2022-10-05,138.240005,140.210007,134.779999,138.979996,138.832687,27979300
2022-10-06,137.720001,141.449997,136.600006,139.070007,138.922607,36231100
2022-10-07,136.759995,138.289993,132.440002,133.449997,133.308548,33214800
2022-10-10,133.550003,136.110001,131.869995,133.789993,133.648193,24024000
2022-10-11,131.619995,132.660004,126.989998,128.539993,128.403748,38481400
2022-10-12,128.320007,129.669998,126.250000,127.500000,127.364861,34605200
2022-10-13,123.529999,131.139999,122.529999,130.289993,130.151901,34325700
2022-10-14,131.000000,131.789993,126.519997,126.760002,126.625648,23559400
2022-10-17,130.300003,134.789993,130.179993,134.039993,133.897919,29612200
2022-10-18,137.089996,137.839996,131.399994,132.800003,132.659256,25445000
2022-10-19,132.889999,137.000000,132.220001,133.229996,133.088791,30691000
2022-10-20,132.929993,136.770004,131.309998,131.529999,131.390594,26356300
2022-10-21,126.309998,130.119995,125.440002,130.009995,129.872192,46348600
2022-10-24,127.250000,133.479996,124.570000,129.720001,129.582520,63563400
2022-10-25,130.880005,138.350006,130.589996,137.509995,137.364243,38433200
2022-10-26,131.679993,135.550003,128.529999,129.820007,129.682419,82791500
2022-10-27,97.980003,102.500000,96.379997,97.940002,97.836197,232316600
2022-10-28,99.580002,100.849998,97.510002,99.199997,99.094856,95928300
2022-10-31,98.220001,99.320000,92.599998,93.160004,93.061264,121361400
2022-11-01,94.330002,97.489998,93.550003,95.199997,95.099098,110189600
2022-11-02,94.209999,95.199997,90.480003,90.540001,90.444038,71821100
2022-11-03,90.080002,90.459999,88.410004,88.910004,88.815765,60664000
2022-11-04,90.349998,91.389999,88.089996,90.790001,90.693771,55638100
2022-11-07,94.779999,96.879997,93.099998,96.720001,96.617485,81987300
2022-11-08,95.919998,97.800003,94.790001,96.470001,96.367752,52088300
2022-11-09,101.720001,104.900002,100.739998,101.470001,101.362457,107677300
2022-11-10,107.120003,112.750000,104.610001,111.870003,111.751434,80671000
2022-11-11,109.230003,114.900002,108.809998,113.019997,112.900208,59961700
2022-11-14,110.989998,116.269997,110.800003,114.220001,114.098938,53395000
2022-11-15,116.070000,118.739998,114.410004,117.080002,116.955910,50670500
2022-11-16,114.500000,116.080002,112.660004,113.230003,113.109993,33287800
2022-11-17,110.410004,112.330002,109.800003,111.449997,111.331871,35093800
2022-11-18,113.800003,114.320000,110.620003,112.050003,111.931244,33357700
2022-11-21,111.519997,112.370003,109.190002,109.860001,109.743561,24351100
2022-11-22,109.860001,111.620003,108.320000,111.440002,111.321892,29029000
2022-11-23,111.720001,112.669998,110.730003,112.239998,112.121033,21343100
2022-11-25,111.300003,112.730003,111.019997,111.410004,111.291924,12007600
2022-11-28,110.779999,112.040001,108.379997,108.779999,108.664703,23309400
2022-11-29,109.540001,110.940002,108.540001,109.459999,109.343987,23899200
2022-11-30,109.510002,118.160004,109.379997,118.099998,117.974823,43348600
2022-12-01,119.199997,121.199997,118.400002,120.440002,120.312347,36551400
2022-12-02,117.830002,124.040001,117.610001,123.489998,123.359116,39950500
2022-12-05,121.750000,124.669998,121.349998,122.430000,122.300240,35474900
2022-12-06,119.910004,120.550003,113.739998,114.120003,113.999046,43689200
2022-12-07,113.760002,115.879997,112.879997,113.930000,113.809250,29461100
2022-12-08,116.389999,117.339996,114.589996,115.330002,115.207764,30619400
2022-12-09,115.300003,117.540001,113.870003,115.900002,115.777161,26033400
2022-12-12,115.180000,115.720001,113.139999,114.709999,114.588417,24747100
2022-12-13,122.129997,123.300003,118.639999,120.150002,120.022659,44701100
2022-12-14,119.389999,124.139999,119.389999,121.589996,121.461121,36922000
2022-12-15,118.330002,118.629997,114.010002,116.150002,116.026894,34531000
2022-12-16,120.230003,123.309998,118.820000,119.430000,119.303421,67064000
2022-12-19,116.830002,117.800003,114.330002,114.480003,114.358665,29769900
2022-12-20,113.260002,117.330002,112.459999,117.089996,116.965897,28742500
2022-12-21,116.699997,120.339996,115.620003,119.760002,119.633072,20392800
2022-12-22,117.199997,118.620003,114.379997,117.120003,116.995865,23618100
2022-12-23,116.029999,118.180000,115.540001,118.040001,117.914894,17796600
2022-12-27,117.930000,118.599998,116.050003,116.879997,116.756119,21392300
2022-12-28,116.250000,118.150002,115.510002,115.620003,115.497459,19612500
2022-12-29,116.400002,121.029999,115.769997,120.260002,120.132538,22366200
2022-12-30,118.160004,120.419998,117.739998,120.339996,120.212448,19583800
2023-01-03,122.820000,126.370003,122.279999,124.739998,124.607788,35528500
2023-01-04,127.379997,129.050003,125.849998,127.370003,127.235008,32397100
2023-01-05,126.129997,128.520004,124.540001,126.940002,126.805458,25447100
2023-01-06,128.970001,130.330002,126.040001,130.020004,129.882202,27584500
2023-01-09,131.160004,132.949997,129.279999,129.470001,129.332779,26649100
2023-01-10,127.269997,133.440002,127.150002,132.990005,132.849045,28684400
2023-01-11,130.960007,133.850006,130.339996,132.889999,132.749146,25423000
2023-01-12,133.440002,137.679993,131.759995,136.710007,136.565109,30757700
2023-01-13,134.970001,137.389999,134.839996,136.979996,136.834808,22423800
2023-01-17,136.179993,136.750000,134.250000,135.360001,135.216537,21147600
2023-01-18,135.809998,137.250000,132.800003,133.020004,132.879013,20215500
2023-01-19,132.490005,137.449997,132.139999,136.149994,136.005692,28625200
2023-01-20,135.889999,139.940002,134.610001,139.369995,139.222275,28688600
2023-01-23,139.289993,143.759995,138.660004,143.270004,143.118149,27470100
2023-01-24,141.690002,145.000000,141.360001,143.139999,142.988281,21970200
2023-01-25,141.220001,143.169998,140.309998,141.500000,141.350021,26622000
2023-01-26,144.399994,147.509995,143.300003,147.300003,147.143875,25482100
2023-01-27,148.240005,153.190002,147.389999,151.740005,151.579178,35771900
2023-01-30,149.410004,151.119995,146.949997,147.059998,146.904129,28040100
2023-01-31,147.949997,149.880005,147.520004,148.970001,148.812103,29842100
2023-02-01,148.029999,153.580002,147.059998,153.119995,152.957703,55661000
2023-02-02,183.380005,197.160004,180.160004,188.770004,188.569931,150475700
2023-02-03,183.470001,196.770004,182.889999,186.529999,186.332291,76809700
2023-02-06,186.529999,190.699997,185.520004,186.059998,185.862793,42483800
2023-02-07,185.580002,193.779999,184.399994,191.619995,191.416901,47080700
2023-02-08,190.000000,190.830002,182.919998,183.429993,183.235580,36139100
2023-02-09,186.130005,186.649994,177.270004,177.919998,177.731430,37118800
